code,brk_height,brk_tt_len,longhu_dis,xt_start,xt_end,brk_end,stage,date
f65c84f76e75b2239d2ac8033ecf3af7,8.16,3,-1,2018-07-04,2018-07-23,2018-07-26,5,2018-07-24
9122a850285db2e33ac8d072b24088b4,10.1,1,0,2018-05-31,2018-06-15,2018-06-19,5,2018-06-19
9122a850285db2e33ac8d072b24088b4,3.86,1,-1,2018-06-19,2018-07-03,2018-07-04,5,2018-07-04
3b9444ccc874ebcac113f498735f14d9,4.8,3,-1,2018-02-27,2018-05-08,2018-05-11,5,2018-05-09
3b9444ccc874ebcac113f498735f14d9,6.36,2,-1,2018-07-25,2018-08-03,2018-08-07,5,2018-08-06
007b98ff5d75ef3e49964a00627ff860,7.67,7,-1,2018-02-14,2018-03-05,2018-03-14,5,2018-03-06
007b98ff5d75ef3e49964a00627ff860,3.3,1,-1,2018-06-27,2018-07-12,2018-07-13,5,2018-07-13
eefdd285d934f197c3267b171933fa7d,3.63,3,-1,2018-02-26,2018-03-09,2018-03-14,5,2018-03-12
eefdd285d934f197c3267b171933fa7d,40.58,5,3,2018-06-20,2018-07-20,2018-07-27,5,2018-07-23
e243dfcf4add003aeb7a038616327096,10.05,1,0,2018-02-22,2018-05-18,2018-05-21,5,2018-05-21
e243dfcf4add003aeb7a038616327096,5.65,5,-1,2018-07-05,2018-07-20,2018-07-27,5,2018-07-23
7a42c57998e3ea31bcf4f0231b3eacc6,3.29,1,-1,2018-02-13,2018-03-05,2018-03-06,5,2018-03-06
7a42c57998e3ea31bcf4f0231b3eacc6,8.84,2,-1,2018-03-06,2018-03-16,2018-03-20,5,2018-03-19
7a42c57998e3ea31bcf4f0231b3eacc6,4.4,1,-1,2018-03-20,2018-04-24,2018-04-25,5,2018-04-25
7a42c57998e3ea31bcf4f0231b3eacc6,9.0,2,-1,2018-06-28,2018-07-11,2018-07-13,5,2018-07-12
800ab7201f704c8b12a37f88639a2896,11.47,2,-1,2018-02-13,2018-03-01,2018-03-05,5,2018-03-02
800ab7201f704c8b12a37f88639a2896,4.88,1,-1,2018-03-05,2018-03-15,2018-03-16,5,2018-03-16
56e51b9b71f234548f10c5572c3bbfc0,3.36,1,-1,2018-04-23,2018-05-07,2018-05-08,5,2018-05-08
56e51b9b71f234548f10c5572c3bbfc0,6.42,2,-1,2018-06-27,2018-08-06,2018-08-08,5,2018-08-07
b19a15d9e2bf8edd39924ac7231a61c9,16.61,3,1,2018-03-01,2018-03-21,2018-03-26,5,2018-03-22
63cc75c3b679480a9483e938f361381b,14.35,3,0,2018-02-27,2018-03-22,2018-03-27,5,2018-03-23
d33f904462a1c22bd02765f5441ffd9d,10.12,1,-1,2018-02-27,2018-03-22,2018-03-23,5,2018-03-23
d33f904462a1c22bd02765f5441ffd9d,8.08,1,-1,2018-03-23,2018-04-03,2018-04-04,5,2018-04-04
d33f904462a1c22bd02765f5441ffd9d,12.84,4,-1,2018-06-22,2018-07-02,2018-07-06,5,2018-07-03
d33f904462a1c22bd02765f5441ffd9d,9.68,1,-1,2018-07-06,2018-08-01,2018-08-02,5,2018-08-02
98a1365836a7c48c775e6627138af3f4,2.33,2,-1,2018-02-13,2018-03-05,2018-03-07,5,2018-03-06
98a1365836a7c48c775e6627138af3f4,25.35,3,0,2018-03-07,2018-03-23,2018-03-28,5,2018-03-26
98a1365836a7c48c775e6627138af3f4,3.62,1,-1,2018-06-01,2018-06-13,2018-06-14,5,2018-06-14
98a1365836a7c48c775e6627138af3f4,9.98,1,-1,2018-06-19,2018-07-02,2018-07-03,5,2018-07-03
98a1365836a7c48c775e6627138af3f4,3.74,2,-1,2018-07-03,2018-07-23,2018-07-25,5,2018-07-24
a5d8c05b1f1aab20305646fcd265fa77,5.69,1,-1,2018-06-04,2018-06-13,2018-06-14,5,2018-06-14
a5d8c05b1f1aab20305646fcd265fa77,3.47,1,-1,2018-06-19,2018-07-25,2018-07-26,5,2018-07-26
a5d8c05b1f1aab20305646fcd265fa77,21.2,2,0,2018-07-26,2018-08-03,2018-08-07,5,2018-08-06
fb40b5e840a5f7bdab77b2cf79abe102,5.47,2,-1,2018-03-01,2018-03-19,2018-03-21,5,2018-03-20
fb40b5e840a5f7bdab77b2cf79abe102,10.18,1,-1,2018-03-21,2018-04-11,2018-04-12,5,2018-04-12
fb40b5e840a5f7bdab77b2cf79abe102,3.16,3,-1,2018-04-12,2018-05-08,2018-05-11,5,2018-05-09
fb40b5e840a5f7bdab77b2cf79abe102,3.37,3,-1,2018-07-05,2018-07-23,2018-07-26,5,2018-07-24
b1c458e1a3c0efc029378cbb48041681,6.71,2,-1,2018-02-13,2018-03-08,2018-03-12,5,2018-03-09
b1c458e1a3c0efc029378cbb48041681,18.99,3,-1,2018-03-12,2018-05-02,2018-05-07,5,2018-05-03
b1c458e1a3c0efc029378cbb48041681,12.22,2,-1,2018-05-07,2018-05-17,2018-05-21,5,2018-05-18
b1c458e1a3c0efc029378cbb48041681,5.54,3,-1,2018-06-21,2018-07-12,2018-07-17,5,2018-07-13
5afb2595fee6f0c4704c557635011d73,6.78,2,-1,2018-03-12,2018-03-29,2018-04-02,5,2018-03-30
5afb2595fee6f0c4704c557635011d73,15.19,4,2,2018-06-19,2018-06-28,2018-07-04,5,2018-06-29
b84ef266f9b0261350b46bef56a36919,17.74,3,-1,2018-02-13,2018-03-16,2018-03-21,5,2018-03-19
b84ef266f9b0261350b46bef56a36919,16.53,2,-1,2018-06-08,2018-07-20,2018-07-24,5,2018-07-23
7e4cd3d344dc9ad983ff5120d3339be5,13.27,2,0,2018-02-22,2018-03-08,2018-03-12,5,2018-03-09
d1e9ee0cdee058f2bc86471b44e2290f,20.25,3,0,2018-02-13,2018-02-28,2018-03-05,5,2018-03-01
d1e9ee0cdee058f2bc86471b44e2290f,6.62,2,-1,2018-03-27,2018-04-20,2018-04-24,5,2018-04-23
6384880fc3defaecef1fe647018abf6c,4.37,2,-1,2018-02-22,2018-03-16,2018-03-20,5,2018-03-19
6384880fc3defaecef1fe647018abf6c,3.17,2,-1,2018-03-20,2018-04-23,2018-04-25,5,2018-04-24
6384880fc3defaecef1fe647018abf6c,11.64,2,-1,2018-06-19,2018-07-20,2018-07-24,5,2018-07-23
6384880fc3defaecef1fe647018abf6c,10.4,1,0,2018-07-24,2018-08-01,2018-08-02,5,2018-08-02
fb553a6680112fb45db32d0e4f3dea7a,34.86,5,0,2018-06-25,2018-07-02,2018-07-09,5,2018-07-03
1f19a2f1c860bdca155d7077b2a5753c,4.33,2,-1,2018-02-13,2018-03-08,2018-03-12,5,2018-03-09
1f19a2f1c860bdca155d7077b2a5753c,12.7,2,0,2018-03-12,2018-03-23,2018-03-27,5,2018-03-26
1f19a2f1c860bdca155d7077b2a5753c,2.4,1,-1,2018-03-27,2018-04-11,2018-04-12,5,2018-04-12
1f19a2f1c860bdca155d7077b2a5753c,4.1,1,-1,2018-06-19,2018-07-02,2018-07-03,5,2018-07-03
e0a9c1c7d94fa2e72d7fe7cfdb62e4b6,9.41,2,-1,2018-02-14,2018-03-07,2018-03-09,5,2018-03-08
8611a6a6cdd7db0908fb11a1539328ca,3.29,1,-1,2018-02-22,2018-03-09,2018-03-12,5,2018-03-12
8611a6a6cdd7db0908fb11a1539328ca,4.09,2,-1,2018-04-16,2018-05-07,2018-05-09,5,2018-05-08
8611a6a6cdd7db0908fb11a1539328ca,3.79,1,-1,2018-06-22,2018-07-02,2018-07-03,5,2018-07-03
8611a6a6cdd7db0908fb11a1539328ca,6.63,2,-1,2018-07-06,2018-07-25,2018-07-27,5,2018-07-26
9d6ef41b0d4c7cf4bde799580f48e1d1,3.15,3,-1,2018-02-13,2018-03-07,2018-03-12,5,2018-03-08
9d6ef41b0d4c7cf4bde799580f48e1d1,3.46,2,-1,2018-06-19,2018-07-20,2018-07-24,5,2018-07-23
9d6ef41b0d4c7cf4bde799580f48e1d1,21.04,2,0,2018-07-26,2018-08-06,2018-08-08,5,2018-08-07
680e953522132664c6804f086ad9af57,11.83,4,-1,2018-02-27,2018-03-07,2018-03-13,5,2018-03-08
680e953522132664c6804f086ad9af57,18.98,4,-1,2018-05-30,2018-06-07,2018-06-13,5,2018-06-08
680e953522132664c6804f086ad9af57,20.19,2,0,2018-06-21,2018-07-02,2018-07-04,5,2018-07-03
680e953522132664c6804f086ad9af57,4.26,1,-1,2018-07-04,2018-07-24,2018-07-25,5,2018-07-25
ca9a7c2abacebcc9e1a6748e61ea0b50,5.67,1,-1,2018-03-23,2018-04-18,2018-04-19,5,2018-04-19
4a5b46be2d71e891886e95b1b47b559c,7.38,3,-1,2018-02-26,2018-03-28,2018-04-02,5,2018-03-29
4a5b46be2d71e891886e95b1b47b559c,21.12,2,0,2018-06-19,2018-07-20,2018-07-24,5,2018-07-23
51ec3d3763f5d98cef52dace26c8c1d0,2.34,3,-1,2018-02-27,2018-03-15,2018-03-20,5,2018-03-16
51ec3d3763f5d98cef52dace26c8c1d0,2.58,1,-1,2018-06-20,2018-07-10,2018-07-11,5,2018-07-11
51ec3d3763f5d98cef52dace26c8c1d0,14.9,4,0,2018-07-12,2018-07-27,2018-08-02,5,2018-07-30
e5876892e6229eb8ba748087210ef793,32.47,3,1,2018-06-14,2018-07-23,2018-07-26,5,2018-07-24
212e1493bc87634ed9baabb37f463ae5,2.34,2,-1,2018-02-13,2018-03-08,2018-03-12,5,2018-03-09
212e1493bc87634ed9baabb37f463ae5,10.06,1,0,2018-03-12,2018-05-28,2018-05-29,5,2018-05-29
212e1493bc87634ed9baabb37f463ae5,4.27,4,-1,2018-06-19,2018-07-12,2018-07-18,5,2018-07-13
637da66a19bd2bbab1775994e565530a,4.29,2,-1,2018-02-26,2018-03-08,2018-03-12,5,2018-03-09
637da66a19bd2bbab1775994e565530a,10.67,2,-1,2018-05-03,2018-05-23,2018-05-25,5,2018-05-24
637da66a19bd2bbab1775994e565530a,9.86,1,-1,2018-06-19,2018-07-02,2018-07-03,5,2018-07-03
637da66a19bd2bbab1775994e565530a,4.1,1,-1,2018-07-03,2018-07-24,2018-07-25,5,2018-07-25
637da66a19bd2bbab1775994e565530a,3.89,1,-1,2018-07-30,2018-08-10,2018-08-13,5,2018-08-13
e94b3e4db1f245c082e4111638eedc8d,5.79,2,-1,2018-02-13,2018-03-08,2018-03-12,5,2018-03-09
e94b3e4db1f245c082e4111638eedc8d,12.41,2,0,2018-04-20,2018-05-18,2018-05-22,5,2018-05-21
e94b3e4db1f245c082e4111638eedc8d,9.96,1,-1,2018-06-21,2018-07-11,2018-07-12,5,2018-07-12
68e9c35e75421acbaaacf184a7e6fd13,9.95,1,-1,2018-05-16,2018-05-24,2018-05-25,5,2018-05-25
68e9c35e75421acbaaacf184a7e6fd13,3.76,2,-1,2018-05-25,2018-06-07,2018-06-11,5,2018-06-08
b663fbe8ab20b1ae375233e33f308604,10.47,2,-1,2018-03-01,2018-03-23,2018-03-27,5,2018-03-26
b663fbe8ab20b1ae375233e33f308604,3.07,1,-1,2018-03-27,2018-04-09,2018-04-10,5,2018-04-10
b663fbe8ab20b1ae375233e33f308604,26.17,3,2,2018-06-20,2018-06-28,2018-07-03,5,2018-06-29
b663fbe8ab20b1ae375233e33f308604,7.17,1,-1,2018-07-03,2018-07-13,2018-07-16,5,2018-07-16
b663fbe8ab20b1ae375233e33f308604,19.0,3,1,2018-07-16,2018-08-09,2018-08-14,5,2018-08-10
1e60a574a7ac8e6cbc75271200be842c,2.83,2,-1,2018-02-22,2018-03-08,2018-03-12,5,2018-03-09
