brk_end,code,created,date,stage,xt_end,xt_start
2018-08-02,ccfdc88139a1e83746fa9115ae44e6a8,2018-08-29,2018-08-02,6,2018-07-31,2018-07-18
,e5876892e6229eb8ba748087210ef793,2018-08-29,2018-08-29,2,2018-08-29,2018-07-31
,b545a3c6e81f378cd462b7ebbcdb523d,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,b545a3c6e81f378cd462b7ebbcdb523d,2018-08-29,2018-07-27,4,2018-07-27,2018-07-19
,0f196fe5dfd6f248e2b8061fb8ae9e99,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,dc05c37f0587ff9fc4b22f7897a24daa,2018-08-29,2018-08-29,2,2018-08-29,2018-07-26
,1da46571d6f479d9ebded4799f3bd056,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
2018-08-28,9eb073f8c9142e91712ba4cb4f796d25,2018-08-29,2018-08-28,6,2018-08-22,2018-08-06
,9eb073f8c9142e91712ba4cb4f796d25,2018-08-29,2018-07-31,4,2018-07-31,2018-07-17
,b1cde9f76a9287269f2f17d6c99bd179,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,b1cde9f76a9287269f2f17d6c99bd179,2018-08-29,2018-07-31,4,2018-07-31,2018-07-18
,34dd06ae63a9c184afb648c3937580b3,2018-08-29,2018-08-29,2,2018-08-29,2018-08-16
2018-08-16,34dd06ae63a9c184afb648c3937580b3,2018-08-29,2018-08-16,6,2018-08-15,2018-07-27
2018-07-27,34dd06ae63a9c184afb648c3937580b3,2018-08-29,2018-07-27,6,2018-07-26,2018-07-17
,502146af3e73d5f45d712205cf824fa4,2018-08-29,2018-08-29,2,2018-08-29,2018-08-14
2018-08-14,502146af3e73d5f45d712205cf824fa4,2018-08-29,2018-08-14,6,2018-08-10,2018-08-02
,e6cf2406c6f089a6eb8b336ace40a46c,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,b36f1cee60a2a90c3b3c5bae6e6bd364,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,41d143a636688f28179f39af48650c92,2018-08-29,2018-08-29,2,2018-08-29,2018-08-21
,41d143a636688f28179f39af48650c92,2018-08-29,2018-08-16,4,2018-08-16,2018-07-18
,9213950fc6c956c837c7e0f4cd0983d3,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,a679ef08945fe15994bf85469384229d,2018-08-29,2018-08-29,2,2018-08-29,2018-08-09
2018-08-09,a679ef08945fe15994bf85469384229d,2018-08-29,2018-08-09,6,2018-08-08,2018-07-18
,c6611a99983e78de04bfd335d37e3e75,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,73ca0395aaa4cff7d60c68786247561e,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,73ca0395aaa4cff7d60c68786247561e,2018-08-29,2018-07-27,4,2018-07-27,2018-07-17
,a3f1743d702bf705bd0a20803fc15b5b,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
2018-08-28,2e51a2c48b658585fdfd3fc1597d267b,2018-08-29,2018-08-28,6,2018-08-24,2018-08-06
,2e51a2c48b658585fdfd3fc1597d267b,2018-08-29,2018-07-31,4,2018-07-31,2018-07-19
,6dc403b8ceb6304b1e9471882d951a5c,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,dcef8d65a46abfdf91cac2b622ec4d05,2018-08-29,2018-08-29,2,2018-08-29,2018-08-14
,dcef8d65a46abfdf91cac2b622ec4d05,2018-08-29,2018-08-01,4,2018-08-01,2018-07-18
,f361011cb425a2de14933b558915e5ec,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,145c1ac73391b19fee3ce37c691431af,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
2018-08-28,de6e86f6c72ccf251a4c0e8c45bafcd0,2018-08-29,2018-08-28,6,2018-08-27,2018-08-06
,de6e86f6c72ccf251a4c0e8c45bafcd0,2018-08-29,2018-08-01,4,2018-08-01,2018-07-17
,29d19437713d226f9d2a1d11895daf4c,2018-08-29,2018-08-29,2,2018-08-29,2018-08-13
2018-08-13,29d19437713d226f9d2a1d11895daf4c,2018-08-29,2018-08-13,6,2018-08-09,2018-07-26
,dce700b08dd6d3adf2b6a93b67f6eb83,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,34d2640bc3a338a9098f800b2cf00219,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,34d2640bc3a338a9098f800b2cf00219,2018-08-29,2018-07-31,4,2018-07-31,2018-07-23
,1e2ea4e156be563758a164a0d5713f5d,2018-08-29,2018-08-29,2,2018-08-29,2018-08-08
,1e2ea4e156be563758a164a0d5713f5d,2018-08-29,2018-07-31,4,2018-07-31,2018-07-19
,9e360429ebe2cd8cd7a836bc98b1945c,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,dc9ed3664e179380bffc8a808ae2feff,2018-08-29,2018-08-29,2,2018-08-29,2018-07-26
,f197c2448877b141b25df0226ff4e88f,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,f197c2448877b141b25df0226ff4e88f,2018-08-29,2018-07-27,4,2018-07-27,2018-07-18
,4da7c1d359b1d466e473f7f7e8a51de9,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,1da70e801ab171468709b2cf53172389,2018-08-29,2018-08-29,2,2018-08-29,2018-08-10
2018-08-09,1da70e801ab171468709b2cf53172389,2018-08-29,2018-08-09,6,2018-08-07,2018-07-17
,d2b7d42b860fda3c44cbb7c98d62ef78,2018-08-29,2018-08-29,2,2018-08-29,2018-07-26
2018-07-26,d2b7d42b860fda3c44cbb7c98d62ef78,2018-08-29,2018-07-26,6,2018-07-25,2018-07-17
,1ec9b03cf69ce3fe71c0b6634c88c660,2018-08-29,2018-08-29,2,2018-08-29,2018-07-24
,97bcf901e9a4e8601a0caedb5090c36b,2018-08-29,2018-08-29,2,2018-08-29,2018-08-08
2018-08-07,97bcf901e9a4e8601a0caedb5090c36b,2018-08-29,2018-08-07,6,2018-08-06,2018-07-24
,ae02dc4a843aeb1bb0b18327c02d020c,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,ae02dc4a843aeb1bb0b18327c02d020c,2018-08-29,2018-08-01,4,2018-08-01,2018-07-17
,399903c7dc1f1d5c4ba825c1e57185ee,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
2018-08-03,399903c7dc1f1d5c4ba825c1e57185ee,2018-08-29,2018-08-03,6,2018-08-02,2018-07-19
,fadb79a9c130c29e86b7a3b7abc3465b,2018-08-29,2018-08-29,2,2018-08-29,2018-08-17
,fadb79a9c130c29e86b7a3b7abc3465b,2018-08-29,2018-08-14,4,2018-08-14,2018-07-31
2018-07-31,fadb79a9c130c29e86b7a3b7abc3465b,2018-08-29,2018-07-31,6,2018-07-27,2018-07-19
,87dcea8958a0f87c38755433a1da4d56,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,87dcea8958a0f87c38755433a1da4d56,2018-08-29,2018-08-01,4,2018-08-01,2018-07-23
,5480feae86c98fa01f5a89ad26078baa,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,898f3f2b1a0a27249f0af3cde0de267c,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,0f53af4859d07c0019e0d76191b50fe1,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,8f340c2d66802469b042dcc96a86e949,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,68c4d527db460f4fa315b755af938478,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
2018-08-20,68c4d527db460f4fa315b755af938478,2018-08-29,2018-08-20,6,2018-08-17,2018-07-17
,74bd285aed8891e0b57684a9bc68f7ce,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
,74bd285aed8891e0b57684a9bc68f7ce,2018-08-29,2018-08-14,4,2018-08-14,2018-07-20
,c5e3e2b447fec70a5df2b5ad232f415c,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,196de3ecf8c446f1844074dd0dd1ded7,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,bcb536891f53baaf6e256aeafcbcfe2c,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
,bcb536891f53baaf6e256aeafcbcfe2c,2018-08-29,2018-08-15,4,2018-08-15,2018-08-03
2018-08-03,bcb536891f53baaf6e256aeafcbcfe2c,2018-08-29,2018-08-03,6,2018-08-02,2018-07-19
,857167232dad7b356e698d0af2c4ad08,2018-08-29,2018-08-29,2,2018-08-29,2018-08-10
2018-08-07,857167232dad7b356e698d0af2c4ad08,2018-08-29,2018-08-07,6,2018-08-06,2018-07-18
,4875908cf5c22461aa03a9daeaaa6ac4,2018-08-29,2018-08-29,2,2018-08-29,2018-08-17
,4875908cf5c22461aa03a9daeaaa6ac4,2018-08-29,2018-08-15,4,2018-08-15,2018-07-19
,107d5c57ff421fffa32c97cbbb82649b,2018-08-29,2018-08-29,2,2018-08-29,2018-07-24
,9d0059cef323ed5f427c21ebd335057b,2018-08-29,2018-08-29,2,2018-08-29,2018-08-07
,9d0059cef323ed5f427c21ebd335057b,2018-08-29,2018-07-30,4,2018-07-30,2018-07-17
2018-08-29,0edf83475e474714dc1df394ac39b9ba,2018-08-29,2018-08-29,5,2018-08-24,2018-08-10
2018-08-10,0edf83475e474714dc1df394ac39b9ba,2018-08-29,2018-08-10,6,2018-08-06,2018-07-18
,a433cc697be46775fded576576b5f0e1,2018-08-29,2018-08-29,2,2018-08-29,2018-08-03
,a433cc697be46775fded576576b5f0e1,2018-08-29,2018-07-30,4,2018-07-30,2018-07-19
,6f0f76d974f6556dee297eb240b34dcb,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,39635a4918d4d27aa3cd634debb4e887,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,36031514eae5c883ff6610cfe02c550f,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
2018-08-21,041d7153c60a12620cef47b5b573590a,2018-08-29,2018-08-21,6,2018-08-17,2018-07-17
,aca3aec4b0db3ada7391d390b90784bf,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,aca3aec4b0db3ada7391d390b90784bf,2018-08-29,2018-08-01,4,2018-08-01,2018-07-18
,f4cf70ea096b58794f767ea29af669fe,2018-08-29,2018-08-29,2,2018-08-29,2018-08-13
2018-08-13,f4cf70ea096b58794f767ea29af669fe,2018-08-29,2018-08-13,6,2018-08-10,2018-07-18
,1e001f6492a9d0ba9a6c4f0bb32f7fbc,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,e016a6ce9f8d9e807ebb221de1bb4674,2018-08-29,2018-08-29,2,2018-08-29,2018-08-02
2018-07-31,e016a6ce9f8d9e807ebb221de1bb4674,2018-08-29,2018-07-31,6,2018-07-30,2018-07-18
,e50f2d4fad2ad0dc2dbb3a12e01be9ff,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,3542f31a6383b971d5573a8b5a1cb507,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,3542f31a6383b971d5573a8b5a1cb507,2018-08-29,2018-08-01,4,2018-08-01,2018-07-17
,83f0397e2603e194743d0b7d807f2dbf,2018-08-29,2018-08-29,2,2018-08-29,2018-08-21
,83f0397e2603e194743d0b7d807f2dbf,2018-08-29,2018-08-02,4,2018-08-02,2018-07-23
,2bd93c6496e438ea9317c0f6b3b0fa4b,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
2018-07-30,2bd93c6496e438ea9317c0f6b3b0fa4b,2018-08-29,2018-07-30,6,2018-07-26,2018-07-18
,b18ff13773657d09532313c3ef9efc08,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,b37dc32c2dc21a1cdae76887aac2e4d0,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,69b51770a6b773cad14513005ebba284,2018-08-29,2018-08-29,2,2018-08-29,2018-07-24
,1ca49f9d8fbe797b1ce89f200d6b8d24,2018-08-29,2018-08-29,2,2018-08-29,2018-08-07
2018-08-07,1ca49f9d8fbe797b1ce89f200d6b8d24,2018-08-29,2018-08-07,6,2018-08-02,2018-07-18
,09324618ba29f4c5ae9ab9074b52d732,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
2018-08-27,1087ecd291abfb5da46db6bcc087c5c3,2018-08-29,2018-08-27,6,2018-08-23,2018-07-18
,4a2edb7732be90a8eb99efebf5d894fe,2018-08-29,2018-08-29,2,2018-08-29,2018-08-21
,4a2edb7732be90a8eb99efebf5d894fe,2018-08-29,2018-08-14,4,2018-08-14,2018-07-27
,d2801742a3c96e2d27ee048a3c555f30,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,b40f6528a8ac0f0142e7ef741524a438,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,48166c27021b2879a1939fd4ab8fae7a,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,de3871d064150a70ad1d127269bfa574,2018-08-29,2018-08-16,4,2018-08-16,2018-07-17
,50acf24c6fff77b8138907a09f07f5b7,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,b1c458e1a3c0efc029378cbb48041681,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,718983a2831a7891a2607136be8b6f1c,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,718983a2831a7891a2607136be8b6f1c,2018-08-29,2018-07-27,4,2018-07-27,2018-07-18
,9e0fb5b3c1afc550a6b4ee109b79ac16,2018-08-29,2018-08-29,2,2018-08-29,2018-08-07
,9e0fb5b3c1afc550a6b4ee109b79ac16,2018-08-29,2018-08-02,4,2018-08-02,2018-07-23
,273c84d4df90c5f6df7cadf1e29b18fb,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,f6ff354cd762e907d62b86413f4d5860,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
2018-08-27,bcbd854857f33e8422af26f458b9e17c,2018-08-29,2018-08-27,6,2018-08-23,2018-08-03
2018-08-01,bcbd854857f33e8422af26f458b9e17c,2018-08-29,2018-08-01,6,2018-07-30,2018-07-19
,f53fc22c6401f4d5d8ea076d853d594b,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,10f4a594e71644ed2e95d48d687e1dbb,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,aa9e9ed77ac815086470a658cefeb20b,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,a9567c4f480f411beb275507e4c4f4f2,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,36148e0b8e6b9a10f18071e398abfc8a,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,36148e0b8e6b9a10f18071e398abfc8a,2018-08-29,2018-08-01,4,2018-08-01,2018-07-17
,6a6bbd8d13d7b0d1700c59b544b6e0c4,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,2ca3b45f0cfea535f1ddaa5267829c15,2018-08-29,2018-08-16,4,2018-08-16,2018-07-18
,9dea54161b4fd8e5b73926b43f81ac08,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,98aa51b1f8544886631c7f0f6afbd71a,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,a693a015f97e84ed6f40f010da912746,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,d4993ca0bb3da0b0736081075d46908c,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,d2f464ef1b649f1ac230cdc32440ea7b,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,d2f464ef1b649f1ac230cdc32440ea7b,2018-08-29,2018-07-31,4,2018-07-31,2018-07-17
,33124aa1390f76a73a4f2b3ddc9bc8a5,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,b33ff08f8477a04544dc912d3d97ced4,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
,b33ff08f8477a04544dc912d3d97ced4,2018-08-29,2018-08-14,4,2018-08-14,2018-07-30
,ce735229a4cf0c2568d62774f4bbd0d9,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,b1352effd6734cd9a4a8725482e767bc,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,4fa59dc7612e1ffa26b8c4983184791d,2018-08-29,2018-08-29,2,2018-08-29,2018-08-09
2018-08-09,4fa59dc7612e1ffa26b8c4983184791d,2018-08-29,2018-08-09,6,2018-08-06,2018-07-25
,c82951445f2b607aa0f502f660859914,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
2018-08-16,bce80bc0b240c3aa6623fc0858c99f55,2018-08-29,2018-08-16,6,2018-08-15,2018-08-02
,bce80bc0b240c3aa6623fc0858c99f55,2018-08-29,2018-07-31,4,2018-07-31,2018-07-17
,764d4a7b88cbe26a9c6af7de8c0c3010,2018-08-29,2018-08-29,2,2018-08-29,2018-08-02
,cdb4cb01bd4d2109636bca5a028b03bb,2018-08-29,2018-08-29,2,2018-08-29,2018-07-20
,2de34108c07dc21f48913fbff2eb344e,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,26e7f0205764b743fec38522391e680d,2018-08-29,2018-08-29,2,2018-08-29,2018-08-01
2018-08-01,26e7f0205764b743fec38522391e680d,2018-08-29,2018-08-01,6,2018-07-27,2018-07-17
,79cfa9a2e19d7f07458839e2d8419b9f,2018-08-29,2018-08-29,2,2018-08-29,2018-07-25
,75b447ef110f321cfc5a025f848fea4e,2018-08-29,2018-08-29,2,2018-08-29,2018-08-17
,75b447ef110f321cfc5a025f848fea4e,2018-08-29,2018-08-14,4,2018-08-14,2018-07-26
,7793ba81fb3e3ee8dc71754d556545e2,2018-08-29,2018-08-29,2,2018-08-29,2018-08-17
2018-08-10,7793ba81fb3e3ee8dc71754d556545e2,2018-08-29,2018-08-10,6,2018-08-06,2018-07-24
,0316d4f7e261c9b96147901952df3fa8,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,97ac2ca22d7a7b62e3c1c0830e54ec5d,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
,97ac2ca22d7a7b62e3c1c0830e54ec5d,2018-08-29,2018-07-27,4,2018-07-27,2018-07-17
,de07aad1fdbe5185558305e32b93aafe,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,d1e9ee0cdee058f2bc86471b44e2290f,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,d1e9ee0cdee058f2bc86471b44e2290f,2018-08-29,2018-07-31,4,2018-07-31,2018-07-17
,517921596738953c5c06d6a57878d89f,2018-08-29,2018-08-29,2,2018-08-29,2018-07-31
2018-07-31,517921596738953c5c06d6a57878d89f,2018-08-29,2018-07-31,6,2018-07-26,2018-07-17
,ec89927ac0772b4258da2b5e512da668,2018-08-29,2018-08-29,2,2018-08-29,2018-08-09
,1cd016a3df891d7fd5ac4796e1e2cc94,2018-08-29,2018-08-29,2,2018-08-29,2018-08-17
2018-08-07,1cd016a3df891d7fd5ac4796e1e2cc94,2018-08-29,2018-08-07,6,2018-08-03,2018-07-17
2018-08-27,e4b6f16fbbc4f43017bb896c426545a4,2018-08-29,2018-08-27,6,2018-08-24,2018-08-06
,4bfedc19ab9a580163e6b3bf8e229d11,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,19f6a2d7f424ce085354522ee7011cb1,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,c110edd0fb6a50f47d6c023c48d31891,2018-08-29,2018-08-14,4,2018-08-14,2018-08-03
2018-08-03,c110edd0fb6a50f47d6c023c48d31891,2018-08-29,2018-08-03,6,2018-08-01,2018-07-17
,1f610e6a2d7bcd9343a20d8390cbd656,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,7efb2f481da5d6ad6f38e3f7059efd20,2018-08-29,2018-08-29,2,2018-08-29,2018-07-27
,14464125622ac1e4eec1386bcff61a94,2018-08-29,2018-08-29,2,2018-08-29,2018-07-23
,f1436cb8fc6cec6b80bb072008866b27,2018-08-29,2018-08-29,2,2018-08-29,2018-08-17
,b560719887ba447323e1ea43e9f44ca9,2018-08-29,2018-08-29,2,2018-08-29,2018-08-10
2018-08-07,b560719887ba447323e1ea43e9f44ca9,2018-08-29,2018-08-07,6,2018-08-06,2018-07-25
,1dc26189eeaef30bc36745c8d803bf63,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,c3b96fe55e7eb90485bee09333a4d420,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,eb90aff3178786f680d9845d2447d4b8,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
2018-08-20,eb90aff3178786f680d9845d2447d4b8,2018-08-29,2018-08-20,6,2018-08-17,2018-07-17
,e580ca5ba2b2cbb1407e4a30e49cfca2,2018-08-29,2018-08-17,4,2018-08-17,2018-07-30
,a49b850b82659793a37647694a3bba3f,2018-08-29,2018-08-14,4,2018-08-14,2018-07-18
,76f9b887f6f93874634e8e3101be3836,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
2018-07-30,76f9b887f6f93874634e8e3101be3836,2018-08-29,2018-07-30,6,2018-07-26,2018-07-17
,a2016f7a90a8db87bd4dc3021b309fa7,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,d7c95e55bf52784cf94c5177fbb69cb7,2018-08-29,2018-08-15,4,2018-08-15,2018-08-06
,d7c95e55bf52784cf94c5177fbb69cb7,2018-08-29,2018-08-01,4,2018-08-01,2018-07-23
,bd1aa1415d1af2be185a3657a3a99048,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,0764991ddbe137f16eb8db423b3ff2af,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,c287a8d39e1560249eed888008af6768,2018-08-29,2018-08-29,2,2018-08-29,2018-07-26
2018-07-26,c287a8d39e1560249eed888008af6768,2018-08-29,2018-07-26,6,2018-07-25,2018-07-17
,d4d07c0bac4e4c395d4186905a7c7ee4,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
2018-07-26,d4d07c0bac4e4c395d4186905a7c7ee4,2018-08-29,2018-07-26,6,2018-07-25,2018-07-17
,b6eaa6a9a198ca02124eb62a78cec498,2018-08-29,2018-08-29,2,2018-08-29,2018-07-27
,83468c9eacb8fe1f87d9526b4bb0a25b,2018-08-29,2018-08-29,2,2018-08-29,2018-08-13
,e243dfcf4add003aeb7a038616327096,2018-08-29,2018-08-29,2,2018-08-29,2018-08-21
2018-08-21,e243dfcf4add003aeb7a038616327096,2018-08-29,2018-08-21,6,2018-08-16,2018-07-17
,bfad505668a2be7a328469b092789740,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
2018-07-31,bfad505668a2be7a328469b092789740,2018-08-29,2018-07-31,6,2018-07-30,2018-07-18
,98a1365836a7c48c775e6627138af3f4,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,7d1007176951e0ff0bf4745181750239,2018-08-29,2018-08-29,2,2018-08-29,2018-07-27
2018-07-27,7d1007176951e0ff0bf4745181750239,2018-08-29,2018-07-27,6,2018-07-25,2018-07-17
,892ebdc8f76dc40be1272cb040400942,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,6bcf239d39f8ed182a0d5fe3eb633b82,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
2018-08-08,a1ae1b2344652b2f47686c398a6ff65f,2018-08-29,2018-08-08,6,2018-08-03,2018-07-20
,6384880fc3defaecef1fe647018abf6c,2018-08-29,2018-08-29,2,2018-08-29,2018-08-02
2018-08-02,6384880fc3defaecef1fe647018abf6c,2018-08-29,2018-08-02,6,2018-08-01,2018-07-24
,95e82ccc29161320e567bb775b41373e,2018-08-29,2018-08-29,2,2018-08-29,2018-08-09
2018-08-07,95e82ccc29161320e567bb775b41373e,2018-08-29,2018-08-07,6,2018-08-06,2018-07-24
,5215b42d445fbbe04ba805d3ce2c48af,2018-08-29,2018-08-15,4,2018-08-15,2018-07-17
,13c6e962c3e56fcb017609bd36e3a4ef,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,f56412b3be6b06055960d58ce94a0eae,2018-08-29,2018-08-29,2,2018-08-29,2018-08-14
2018-08-14,f56412b3be6b06055960d58ce94a0eae,2018-08-29,2018-08-14,6,2018-08-09,2018-07-18
2018-08-24,27fafd6fca8ab144ee4641da799403de,2018-08-29,2018-08-24,6,2018-08-22,2018-07-19
,bcfe1b56ee12d489effd44b3ea9ef819,2018-08-29,2018-08-29,2,2018-08-29,2018-08-20
,79be4f8c620ba22b60f5354762ac3b28,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,e94b3e4db1f245c082e4111638eedc8d,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,657cd8876b044df2bf6d8d744686961d,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,7e36411d88d1cf6c1d82db287b979cd5,2018-08-29,2018-08-29,2,2018-08-29,2018-07-24
2018-08-27,f64b9ada7a5c691e6da2bc455523fcfc,2018-08-29,2018-08-27,6,2018-08-22,2018-08-07
,a147f440e7b03baae9ff2293eb4c4bdc,2018-08-29,2018-08-29,2,2018-08-29,2018-08-14
,46b70f7500ed718f711b468a2b90bbd5,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,9fd9f9a760536a754fc4963a14ff7b67,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
2018-08-27,33d23c53a39d4c4cb2038f1ef3bcb91c,2018-08-29,2018-08-27,6,2018-08-24,2018-07-18
,7413e0f91c35f8b0c4e1c76771c3a129,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,d06b1e7fdc41ebf9d1b8d261f4d417e3,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,df8f5bbcf2dc9e84d1fd0632964528df,2018-08-29,2018-08-29,2,2018-08-29,2018-08-08
,f23a7ed07dc87dd8f2de52359e402172,2018-08-29,2018-08-29,2,2018-08-29,2018-07-24
,39d9a8aa1b47f285975b6b1e40d3342f,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
2018-07-31,39d9a8aa1b47f285975b6b1e40d3342f,2018-08-29,2018-07-31,6,2018-07-31,2018-07-23
,30d98db3849486628cb135b7fbb0e13f,2018-08-29,2018-08-29,2,2018-08-29,2018-07-20
,07677d24011778cdbf8234ef5cfa592d,2018-08-29,2018-08-29,2,2018-08-29,2018-08-02
,808299f36048d8c06ebb5c5cb74d7955,2018-08-29,2018-08-29,2,2018-08-29,2018-07-20
,25574ea016000d154d7d374838cd2443,2018-08-29,2018-08-29,2,2018-08-29,2018-07-18
,4865e44113033aeef1351c1b69f3dafc,2018-08-29,2018-08-29,2,2018-08-29,2018-07-19
,cf5ca1dac872f63c8274c303040d6655,2018-08-29,2018-08-29,2,2018-08-29,2018-08-14
2018-08-14,cf5ca1dac872f63c8274c303040d6655,2018-08-29,2018-08-14,6,2018-08-13,2018-07-19
,e2d8a55a367e6a9913e12ae9c7933a3e,2018-08-29,2018-08-29,2,2018-08-29,2018-07-17
,bc930ba50ff6a8e8b34fb3c0280c8486,2018-08-29,2018-08-29,2,2018-08-29,2018-07-20
,794040fd5822f0681b56312163aafd5e,2018-08-29,2018-08-29,2,2018-08-29,2018-08-06
,794040fd5822f0681b56312163aafd5e,2018-08-29,2018-07-31,4,2018-07-31,2018-07-19
,c9c7ec7f80013c4de81cec629ed91ec2,2018-08-29,2018-08-29,2,2018-08-29,2018-07-20
,2bb5ac102fd2295c59248ca98dc9bc29,2018-08-29,2018-08-29,2,2018-08-29,2018-07-24
,df7eb68b65f2e42e5a291ca8e5ebb7ac,2018-08-29,2018-08-29,2,2018-08-29,2018-08-21
,496983ca92ed89c74f6e058c41a12f0f,2018-08-29,2018-08-29,2,2018-08-29,2018-08-08
,7817ef337b78d897fb2bf70d55b464af,2018-08-29,2018-08-29,2,2018-08-29,2018-08-07
2018-08-07,7817ef337b78d897fb2bf70d55b464af,2018-08-29,2018-08-07,6,2018-08-06,2018-07-24
